No,DataTime,MilliSec,Main_Flow,IN_PT050,OUT_PT050,PT03,LT01,TT01,TT050,Rpm,Main_VAC,Main_A,Main_kW,Main_Var,Main_Vp,Main_Ap,Main_Bp,Main_Cp,Main_PF,Main_Hz,Main_Va,Main_Vb,Main_Vc,Main_Aa,Main_Ab,Main_Ac,Main_Vab,Main_Vbc,Main_Vca,
0,2026-01-13 16:42:20,0,8.06,0.01,13.3,40,0.1391,5.7,5.9,0,434.4,40.9,20.03,-0.222,0.572,20.3,19.9,21.1,0.67,60,434.4,0,434.4,40.6,39.8,42.1,434.4,434.3,434.6,
1,2026-01-13 16:42:21,0,9.9,0.01,13.4,40,0.1408,5.7,5.9,0,438.1,20.3,13.21,0.036,0.318,10.2,9.9,10.4,0.86,60,438,0,438.1,20.4,19.8,20.7,438,438,438.3,
2,2026-01-13 16:42:22,0,13.05,0.01,13.3,40,0.1397,5.7,5.9,0,438.3,20.3,13.18,0.032,0.292,10.2,9.9,10.3,0.86,60,438.2,0,438.3,20.4,19.7,20.7,438.2,438.3,438.6,
3,2026-01-13 16:42:23,0,15.3,0.01,13.2,40,0.1394,5.7,5.9,0,438.4,20.3,13.24,0.058,0.358,10.3,9.9,10.4,0.86,60,438.2,0,438.3,20.5,19.8,20.7,438.2,438.3,438.7,
4,2026-01-13 16:42:24,0,17.02,0.01,13.4,40,0.1388,5.7,5.9,0,438.4,20.3,13.22,0.066,0.339,10.2,9.9,10.4,0.86,60,438.2,0,438.3,20.5,19.8,20.7,438.2,438.2,438.6,
5,2026-01-13 16:42:25,0,18,0.01,13.3,40,0.1378,5.7,5.9,0,438.4,20.3,13.2,0.066,0.33,10.2,9.9,10.4,0.86,60,438.3,0,438.4,20.4,19.8,20.7,438.3,438.3,438.6,
6,2026-01-13 16:42:26,0,18.95,0.01,13.3,40,0.1398,5.7,5.9,0,437.3,20.3,13.21,0.004,0.3,10.2,9.9,10.4,0.86,60,437.2,0,437.3,20.4,19.8,20.7,437.2,437.2,437.6,
7,2026-01-13 16:42:27,0,19.6,0.01,13.4,40,0.1393,5.7,5.9,0,438.1,20.3,13.23,0.035,0.337,10.2,9.9,10.4,0.86,60,438,0,438,20.5,19.8,20.7,438,437.9,438.5,
8,2026-01-13 16:42:28,0,20,0.01,13.3,40,0.14,5.7,5.9,0,438.4,20.3,13.22,0.053,0.337,10.2,9.9,10.4,0.86,60,438.3,0,438.3,20.5,19.8,20.7,438.3,438.3,438.7,
9,2026-01-13 16:42:29,0,20.39,0.01,13.3,40,0.1391,5.7,5.9,0,438.9,20.3,13.23,0.09,0.361,10.2,9.9,10.4,0.86,60,438.7,0,438.9,20.5,19.8,20.7,438.7,438.8,439.2,
10,2026-01-13 16:42:30,0,20.59,0.01,13.3,40,0.1399,5.7,5.9,0,439.2,20.4,13.26,0.099,0.392,10.3,9.9,10.4,0.86,60,439,0,439.1,20.5,19.8,20.8,439,439,439.5,
11,2026-01-13 16:42:31,0,20.72,0.01,13.3,40,0.1385,5.7,5.9,0,439.1,20.3,13.23,0.064,0.35,10.2,9.9,10.3,0.86,60,438.9,0,438.9,20.5,19.8,20.7,438.9,438.9,439.3,
12,2026-01-13 16:42:32,0,20.84,0.01,13.3,40,0.1396,5.7,5.9,0,439.2,20.3,13.22,0.064,0.34,10.2,9.9,10.3,0.86,60,439.1,0,439.1,20.4,19.7,20.7,439.1,439,439.4,
13,2026-01-13 16:42:33,0,20.93,0.01,13.4,40,0.1396,5.7,5.9,0,439.1,20.3,13.22,0.065,0.342,10.2,9.9,10.3,0.86,60,439,0,439,20.4,19.8,20.7,439,439,439.4,
14,2026-01-13 16:42:34,0,20.95,0.01,13.3,40,0.1394,5.7,5.9,0,439.1,20.3,13.2,0.072,0.328,10.2,9.9,10.3,0.86,60,439,0,438.9,20.4,19.7,20.6,439,438.9,439.4,
15,2026-01-13 16:42:35,0,21.03,0.01,13.3,40,0.1382,5.7,5.9,0,438.7,20.3,13.24,0.085,0.371,10.2,9.9,10.4,0.86,60,438.7,0,438.6,20.5,19.8,20.7,438.7,438.6,439,
16,2026-01-13 16:42:36,0,21.11,0.01,13.3,40,0.1392,5.7,5.9,0,438.6,20.3,13.22,0.054,0.336,10.2,9.9,10.3,0.86,60,438.5,0,438.4,20.4,19.8,20.7,438.5,438.4,438.8,
17,2026-01-13 16:42:37,0,21.12,0.01,13.3,40,0.1396,5.7,6,0,438.4,20.3,13.24,0.04,0.344,10.2,9.9,10.4,0.86,60,438.4,0,438.2,20.5,19.8,20.7,438.4,438.2,438.6,
18,2026-01-13 16:42:38,0,21.12,0.01,13.3,40,0.1384,5.7,5.9,0,438.7,20.4,13.26,0.063,0.375,10.2,9.9,10.4,0.86,60,438.7,0,438.6,20.5,19.8,20.7,438.7,438.6,438.9,
19,2026-01-13 16:42:39,0,21.18,0.01,13.2,40,0.1388,5.7,5.9,0,438.6,20.3,13.23,0.066,0.354,10.2,9.9,10.4,0.86,60,438.5,0,438.4,20.5,19.8,20.7,438.5,438.4,438.7,
20,2026-01-13 16:42:40,0,21.18,0.01,13.2,40,0.1383,5.7,5.9,0,438.5,20.3,13.21,0.075,0.339,10.2,9.9,10.4,0.86,60,438.5,0,438.4,20.4,19.8,20.7,438.5,438.4,438.7,
21,2026-01-13 16:42:41,0,21.23,0.01,13.3,40,0.1397,5.7,5.9,0,438.6,20.3,13.22,0.056,0.335,10.2,9.9,10.3,0.86,60,438.6,0,438.5,20.4,19.8,20.7,438.6,438.4,438.8,
22,2026-01-13 16:42:42,0,21.26,0.01,13.3,40,0.139,5.7,5.9,0,438.6,20.3,13.24,0.046,0.353,10.2,9.9,10.4,0.86,60,438.6,0,438.4,20.5,19.8,20.7,438.6,438.4,438.8,
23,2026-01-13 16:42:43,0,21.24,0.01,13.3,40,0.1408,5.7,5.9,0,438.6,20.3,13.25,0.054,0.361,10.2,9.9,10.4,0.86,60,438.5,0,438.6,20.5,19.8,20.7,438.5,438.5,438.8,
24,2026-01-13 16:42:44,0,21.18,0.01,13.3,40,0.1385,5.7,5.8,0,438.3,20.4,13.26,0.057,0.369,10.2,9.9,10.4,0.86,60,438.3,0,438.2,20.5,19.8,20.8,438.3,438.2,438.5,
