No,DataTime,MilliSec,Main_Flow,IN_PT050,OUT_PT050,PT03,LT01,TT01,TT050,Rpm,Main_VAC,Main_A,Main_kW,Main_Var,Main_Vp,Main_Ap,Main_Bp,Main_Cp,Main_PF,Main_Hz,Main_Va,Main_Vb,Main_Vc,Main_Aa,Main_Ab,Main_Ac,Main_Vab,Main_Vbc,Main_Vca,
0,2026-01-13 16:25:17,0,0,0.11,15.9,40,0.1398,5.6,7.4,0,441.9,0,0,0,0,0,0,0,0,60,441.9,0,442,0,0,0,441.9,441.9,442,
1,2026-01-13 16:25:18,0,2.75,0.11,15.7,40,0.139,5.6,7.5,0,430.4,61.3,23.8,0.003,0.418,30.6,29.8,31.6,0.54,60,430.6,0,430.2,61.1,59.6,63.2,430.6,430.2,430.4,
2,2026-01-13 16:25:19,0,4.89,0.11,15.7,40,0.1395,5.5,7.4,0,439,16.2,9.99,0,0.526,8.2,7.9,8.3,0.81,60,439,0,439,16.3,15.8,16.5,439,439,439,
3,2026-01-13 16:25:20,0,6.35,0.11,15.7,40,0.1395,5.6,7.5,0,439.2,16.5,10.23,0.065,0.099,8.3,8.1,8.4,0.81,60,439.2,0,439.1,16.6,16.1,16.8,439.2,439.1,439.2,
4,2026-01-13 16:25:21,0,7.59,0.1,15.7,40,0.1389,5.5,7.4,0,439,16.5,10.21,0.028,0.066,8.3,8,8.4,0.82,60,439,0,439,16.6,16,16.8,439,439,439.1,
5,2026-01-13 16:25:22,0,8.76,0.1,15.7,40,0.1385,5.6,7.4,0,438.8,16.5,10.23,0.028,0.082,8.3,8,8.4,0.82,60,438.8,0,438.8,16.6,16.1,16.8,438.8,438.8,438.9,
6,2026-01-13 16:25:23,0,8.96,0.1,15.7,40,0.1392,5.5,7.4,0,438.5,16.5,10.25,0.032,0.099,8.3,8.1,8.4,0.82,60,438.5,0,438.4,16.6,16.1,16.9,438.5,438.4,438.5,
7,2026-01-13 16:25:24,0,9.61,0.1,15.8,40,0.1394,5.6,7.4,0,438.2,16.5,10.22,0.02,0.064,8.3,8,8.4,0.82,60,438.2,0,438.2,16.6,16.1,16.8,438.2,438.2,438.3,
8,2026-01-13 16:25:25,0,10.03,0.1,15.7,40,0.1397,5.6,7.4,0,438.1,16.5,10.24,0.036,0.088,8.3,8.1,8.4,0.82,60,438.1,0,438.1,16.6,16.1,16.9,438.1,438.1,438.2,
9,2026-01-13 16:25:26,0,10.31,0.1,15.7,40,0.139,5.6,7.4,0,438.2,16.5,10.22,0.037,0.077,8.3,8,8.4,0.82,60,438.2,0,438.1,16.6,16.1,16.9,438.2,438.1,438.2,
10,2026-01-13 16:25:27,0,10.48,0.1,15.7,40,0.1391,5.6,7.4,0,438.4,16.5,10.23,0.046,0.094,8.3,8.1,8.4,0.82,60,438.4,0,438.4,16.6,16.1,16.9,438.4,438.4,438.5,
11,2026-01-13 16:25:28,0,10.72,0.11,15.7,40,0.1398,5.6,7.4,0,438.5,16.5,10.21,0.014,0.059,8.3,8,8.4,0.82,60,438.5,0,438.4,16.6,16,16.8,438.5,438.3,438.7,
12,2026-01-13 16:25:29,0,10.82,0.11,15.7,40,0.14,5.6,7.4,0,438.5,16.5,10.24,0.021,0.081,8.3,8,8.4,0.82,60,438.5,0,438.5,16.6,16.1,16.8,438.5,438.4,438.7,
13,2026-01-13 16:25:30,0,10.89,0.11,15.7,40,0.1387,5.6,7.4,0,438.5,16.5,10.23,0.026,0.08,8.3,8,8.4,0.82,60,438.4,0,438.4,16.7,16.1,16.8,438.4,438.3,438.6,
14,2026-01-13 16:25:31,0,10.96,0.1,15.7,40,0.1386,5.6,7.2,0,438.5,16.5,10.24,0.042,0.099,8.3,8,8.4,0.82,60,438.5,0,438.4,16.7,16.1,16.8,438.5,438.4,438.7,
15,2026-01-13 16:25:32,0,11.02,0.11,15.7,40,0.1398,5.6,7.2,0,438.5,16.5,10.22,0.036,0.074,8.3,8,8.4,0.82,60,438.5,0,438.3,16.7,16.1,16.8,438.5,438.3,438.6,
16,2026-01-13 16:25:33,0,11.04,0.11,15.7,40,0.1395,5.6,7.2,0,438.2,16.5,10.23,0.035,0.086,8.3,8,8.4,0.82,60,438.2,0,438.1,16.7,16.1,16.8,438.2,438.1,438.3,
17,2026-01-13 16:25:34,0,11.06,0.1,15.7,40,0.1386,5.6,7.1,0,438.1,16.5,10.23,0.036,0.083,8.3,8,8.4,0.82,60,438,0,438,16.7,16.1,16.8,438,438,438.3,
18,2026-01-13 16:25:35,0,11.06,0.1,15.8,40,0.1404,5.6,7.3,0,438.2,16.5,10.23,0.019,0.078,8.3,8,8.4,0.82,60,438.2,0,438.1,16.7,16.1,16.8,438.2,438.1,438.4,
19,2026-01-13 16:25:36,0,11.1,0.1,15.7,40,0.1383,5.5,7.2,0,438.5,16.5,10.23,0.019,0.073,8.3,8,8.4,0.82,60,438.5,0,438.4,16.7,16.1,16.8,438.5,438.4,438.7,
20,2026-01-13 16:25:37,0,11.07,0.1,15.8,40,0.14,5.6,7.2,0,438.7,16.5,10.24,0.034,0.091,8.3,8,8.4,0.82,60,438.7,0,438.7,16.6,16.1,16.8,438.7,438.7,438.8,
21,2026-01-13 16:25:38,0,11.1,0.11,15.7,40,0.1398,5.6,7.2,0,438.7,16.5,10.25,0.047,0.107,8.3,8,8.4,0.82,60,438.7,0,438.7,16.7,16.1,16.9,438.7,438.6,438.8,
22,2026-01-13 16:25:39,0,11.08,0.11,15.7,40,0.1387,5.5,7.3,0,438.7,16.5,10.23,0.044,0.086,8.3,8,8.4,0.82,60,438.7,0,438.6,16.6,16.1,16.8,438.7,438.6,438.8,
23,2026-01-13 16:25:40,0,11.12,0.1,15.7,40,0.1393,5.5,7.2,0,437.5,16.5,10.22,0.007,0.061,8.3,8.1,8.4,0.82,60,437.5,0,437.4,16.6,16.1,16.8,437.5,437.4,437.5,
24,2026-01-13 16:25:41,0,11.11,0.1,15.8,40,0.1386,5.6,7.2,0,438.4,16.5,10.22,0.041,0.077,8.3,8,8.4,0.82,60,438.4,0,438.4,16.6,16.1,16.8,438.4,438.3,438.5,
25,2026-01-13 16:25:42,0,11.12,0.11,15.7,40,0.1395,5.6,7.2,0,438.5,16.5,10.22,0.033,0.075,8.3,8,8.4,0.82,60,438.5,0,438.4,16.6,16.1,16.8,438.5,438.4,438.6,
26,2026-01-13 16:25:43,0,11.14,0.1,15.7,40,0.1389,5.6,7.2,0,438.8,16.5,10.23,0.025,0.079,8.3,8,8.4,0.82,60,438.8,0,438.8,16.6,16.1,16.8,438.8,438.8,439,
27,2026-01-13 16:25:44,0,11.16,0.11,15.8,40,0.1388,5.6,7.3,0,438.7,16.5,10.25,0.029,0.097,8.3,8.1,8.4,0.82,60,438.7,0,438.6,16.6,16.1,16.8,438.7,438.6,438.7,
28,2026-01-13 16:25:45,0,11.12,0.11,15.8,40,0.1398,5.5,7.2,0,438.6,16.5,10.23,0.035,0.087,8.3,8,8.4,0.82,60,438.6,0,438.6,16.6,16.1,16.8,438.6,438.6,438.8,
29,2026-01-13 16:25:46,0,11.13,0.11,15.8,40,0.1402,5.6,7.2,0,438.3,16.5,10.23,0.031,0.083,8.3,8,8.4,0.82,60,438.2,0,438.3,16.6,16.1,16.9,438.2,438.2,438.4,
30,2026-01-13 16:25:47,0,11.11,0.11,15.8,40,0.1392,5.5,7.2,0,438.2,16.5,10.23,0.032,0.082,8.3,8.1,8.4,0.82,60,438.2,0,438.2,16.6,16.1,16.9,438.2,438.1,438.2,
31,2026-01-13 16:25:48,0,11.16,0.1,15.7,40,0.139,5.6,7.3,0,438.1,16.5,10.2,0.029,0.058,8.3,8,8.4,0.82,60,438.1,0,438.1,16.6,16.1,16.8,438.1,438,438.2,
32,2026-01-13 16:25:49,0,11.17,0.11,15.8,40,0.1401,5.6,7.3,0,438.3,16.5,10.23,0.03,0.083,8.3,8,8.4,0.82,60,438.2,0,438.2,16.6,16.1,16.8,438.2,438.2,438.4,
33,2026-01-13 16:25:50,0,11.14,0.11,15.7,40,0.1395,5.6,6.9,0,438.1,16.5,10.22,-0.002,0.056,8.3,8,8.4,0.82,60,438,0,438.1,16.6,16.1,16.8,438,438,438.2,
34,2026-01-13 16:25:51,0,11.16,0.1,15.7,40,0.1382,5.6,6.9,0,438,16.5,10.2,-0.003,0.039,8.3,8,8.4,0.82,60,438,0,438,16.6,16.1,16.8,438,438,438,
35,2026-01-13 16:25:52,0,11.16,0.11,15.8,40,0.14,5.6,6.9,0,438.1,16.5,10.23,0.022,0.073,8.3,8.1,8.4,0.82,60,438.1,0,438.1,16.6,16.1,16.9,438.1,438.1,438.2,
36,2026-01-13 16:25:53,0,11.17,0.11,15.8,40,0.1391,5.6,7,0,438.2,16.5,10.2,0.025,0.054,8.3,8,8.4,0.82,60,438.1,0,438.2,16.6,16.1,16.8,438.1,438.2,438.3,
37,2026-01-13 16:25:54,0,11.15,0.11,15.7,40,0.1392,5.6,6.9,0,438.4,16.5,10.2,0.036,0.063,8.3,8,8.4,0.82,60,438.4,0,438.5,16.6,16.1,16.8,438.4,438.4,438.4,
38,2026-01-13 16:25:55,0,11.15,0.11,15.8,40,0.1406,5.6,6.8,0,438.6,16.5,10.22,0.052,0.086,8.3,8.1,8.4,0.82,60,438.6,0,438.6,16.6,16.1,16.8,438.6,438.5,438.6,
39,2026-01-13 16:25:56,0,11.14,0.11,15.8,40,0.1383,5.5,6.9,0,438.7,16.5,10.19,0.037,0.054,8.3,8,8.4,0.82,60,438.8,0,438.8,16.5,16.1,16.8,438.8,438.8,438.7,
40,2026-01-13 16:25:57,0,11.19,0.11,15.7,40,0.1393,5.6,6.9,0,438.7,16.5,10.23,0.021,0.078,8.3,8.1,8.4,0.82,60,438.7,0,438.7,16.6,16.1,16.8,438.7,438.7,438.6,
41,2026-01-13 16:25:58,0,11.12,0.11,15.7,40,0.14,5.6,6.9,0,438.7,16.5,10.22,0.022,0.065,8.3,8.1,8.4,0.82,60,438.8,0,438.8,16.6,16.1,16.8,438.8,438.7,438.7,
42,2026-01-13 16:25:59,0,11.2,0.11,15.8,40,0.1397,5.6,6.9,0,438.3,16.5,10.22,0.016,0.066,8.3,8.1,8.4,0.82,60,438.4,0,438.4,16.6,16.1,16.8,438.4,438.4,438.2,
43,2026-01-13 16:26:00,0,11.2,0.1,15.7,40,0.1386,5.6,6.8,0,438.5,16.5,10.24,0.041,0.092,8.3,8.1,8.4,0.82,60,438.5,0,438.4,16.6,16.1,16.8,438.5,438.4,438.4,
44,2026-01-13 16:26:01,0,11.2,0.1,15.8,40,0.1395,5.5,6.9,0,438.3,16.5,10.22,0.033,0.074,8.3,8.1,8.4,0.82,60,438.4,0,438.3,16.6,16.1,16.8,438.4,438.3,438.4,
45,2026-01-13 16:26:02,0,11.19,0.11,15.8,40,0.1405,5.6,7,0,438.3,16.5,10.22,0.036,0.073,8.3,8.1,8.4,0.82,60,438.3,0,438.3,16.6,16.1,16.8,438.3,438.3,438.3,
46,2026-01-13 16:26:03,0,11.2,0.11,15.7,40,0.1405,5.6,6.9,0,438.3,16.5,10.22,0.031,0.069,8.3,8.1,8.4,0.82,60,438.3,0,438.3,16.6,16.1,16.8,438.3,438.3,438.2,
47,2026-01-13 16:26:04,0,11.21,0.1,15.8,40,0.1391,5.5,6.9,0,438.3,16.5,10.2,0.006,0.041,8.3,8,8.4,0.82,60,438.3,0,438.3,16.6,16.1,16.8,438.3,438.3,438.2,
48,2026-01-13 16:26:05,0,11.16,0.1,15.8,40,0.1394,5.6,7,0,438.3,16.5,10.2,0.001,0.036,8.3,8,8.4,0.82,60,438.3,0,438.2,16.6,16.1,16.8,438.3,438.2,438.2,
49,2026-01-13 16:26:06,0,11.17,0.11,15.7,40,0.1403,5.5,7,0,438.1,16.5,10.2,0.007,0.041,8.3,8,8.4,0.82,60,438.2,0,438.2,16.6,16.1,16.8,438.2,438.1,438.1,
50,2026-01-13 16:26:07,0,11.15,0.11,15.7,40,0.1385,5.6,6.9,0,438.3,16.5,10.19,0.023,0.041,8.3,8,8.4,0.82,60,438.4,0,438.4,16.6,16.1,16.8,438.4,438.3,438.3,
51,2026-01-13 16:26:08,0,11.12,0.11,15.7,40,0.1403,5.5,6.9,0,438.4,16.5,10.21,0.035,0.065,8.3,8,8.4,0.82,60,438.4,0,438.4,16.6,16.1,16.8,438.4,438.4,438.5,
52,2026-01-13 16:26:09,0,11.08,0.11,15.8,40,0.1389,5.6,6.8,0,438.4,16.5,10.2,0.038,0.061,8.3,8,8.4,0.82,60,438.4,0,438.4,16.6,16.1,16.8,438.4,438.4,438.4,
53,2026-01-13 16:26:10,0,11.05,0.11,15.8,40,0.1383,5.6,7,0,438.4,16.5,10.2,0.033,0.06,8.3,8.1,8.4,0.82,60,438.4,0,438.3,16.6,16.1,16.8,438.4,438.3,438.3,
54,2026-01-13 16:26:11,0,11.06,0.11,15.8,40,0.14,5.6,6.9,0,438.2,16.5,10.19,0.005,0.032,8.3,8,8.4,0.82,60,438.2,0,438.3,16.6,16,16.8,438.2,438.2,438.3,
55,2026-01-13 16:26:12,0,11.12,0.1,15.8,40,0.1393,5.6,6.8,0,438.1,16.5,10.21,-0.001,0.046,8.3,8,8.4,0.82,60,438.1,0,438,16.6,16.1,16.8,438.1,438,438.1,
56,2026-01-13 16:26:13,0,11.11,0.1,15.7,40,0.1391,5.6,6.6,0,438.2,16.5,10.2,0.01,0.04,8.3,8,8.4,0.82,60,438.2,0,438.2,16.6,16.1,16.8,438.2,438.1,438.2,
57,2026-01-13 16:26:14,0,11.15,0.1,15.7,40,0.1404,5.6,6.6,0,438.4,16.5,10.18,0.018,0.029,8.3,8,8.4,0.82,60,438.3,0,438.3,16.6,16,16.8,438.3,438.3,438.5,
58,2026-01-13 16:26:15,0,11.16,0.11,15.7,40,0.1381,5.5,6.6,0,438.3,16.5,10.2,0.025,0.056,8.3,8,8.4,0.82,60,438.3,0,438.3,16.6,16.1,16.8,438.3,438.2,438.4,
59,2026-01-13 16:26:16,0,11.16,0.11,15.7,40,0.1397,5.6,6.6,0,438.3,16.5,10.19,0.029,0.051,8.3,8,8.4,0.82,60,438.3,0,438.2,16.6,16.1,16.8,438.3,438.2,438.3,
60,2026-01-13 16:26:17,0,11.12,0.1,15.7,40,0.1405,5.6,6.6,0,438.2,16.5,10.2,0.03,0.052,8.3,8,8.4,0.82,60,438.1,0,438.2,16.6,16.1,16.8,438.1,438.2,438.2,
61,2026-01-13 16:26:18,0,11.12,0.1,15.7,40,0.1383,5.6,6.6,0,438.3,16.5,10.19,0.013,0.036,8.3,8,8.4,0.82,60,438.2,0,438.3,16.6,16,16.8,438.2,438.3,438.4,
62,2026-01-13 16:26:19,0,11.13,0.11,15.7,40,0.1403,5.6,6.6,0,438.2,16.5,10.2,0,0.042,8.3,8,8.4,0.82,60,438.2,0,438.2,16.6,16,16.8,438.2,438.2,438.3,
