No,DataTime,MilliSec,Main_Flow,IN_PT050,OUT_PT050,PT03,LT01,TT01,TT050,Rpm,Main_VAC,Main_A,Main_kW,Main_Var,Main_Vp,Main_Ap,Main_Bp,Main_Cp,Main_PF,Main_Hz,Main_Va,Main_Vb,Main_Vc,Main_Aa,Main_Ab,Main_Ac,Main_Vab,Main_Vbc,Main_Vca,
0,2026-01-13 17:05:16,0,0,0.1,15.6,40,0.1385,5.8,6.5,0,443.2,0,0,0,0,0,0,0,0,60,443.1,0,443.2,0,0,0,443.1,443.2,443.2,
1,2026-01-13 17:05:17,0,2.91,0.1,15.6,40,0.1399,5.8,6.5,0,430.4,60.3,24.64,0.099,0.53,29.9,29.3,31.2,0.57,60,430.5,0,430.4,59.7,58.7,62.4,430.5,430.3,430.4,
2,2026-01-13 17:05:18,0,5.36,0.1,15.6,40,0.1391,5.8,6.5,0,439,16.7,10.38,-0.02,0.172,8.4,8.1,8.5,0.82,60,439,0,439.1,16.7,16.2,17,439,439,439,
3,2026-01-13 17:05:19,0,7.16,0.1,15.6,40,0.1389,5.8,6.5,0,440.1,16.7,10.38,0.036,0.207,8.4,8.1,8.5,0.82,60,440,0,440.2,16.7,16.2,17,440,440.1,440.1,
4,2026-01-13 17:05:20,0,8.26,0.1,15.5,40,0.1396,5.8,6.5,0,441.1,16.6,10.38,0.055,0.218,8.4,8.1,8.5,0.82,60,441.1,0,441.2,16.7,16.2,17,441.1,441.2,441.1,
5,2026-01-13 17:05:21,0,9.18,0.1,15.6,40,0.1405,5.8,6.5,0,441,16.6,10.37,0.055,0.213,8.4,8.1,8.5,0.82,60,441,0,441.1,16.7,16.2,17,441,441.1,441,
6,2026-01-13 17:05:22,0,9.84,0.1,15.6,40,0.1405,5.8,6.4,0,441.2,16.6,10.38,0.057,0.216,8.4,8.1,8.5,0.82,60,441.1,0,441.2,16.7,16.2,17,441.1,441.2,441.2,
7,2026-01-13 17:05:23,0,10.32,0.1,15.6,40,0.1385,5.8,6.5,0,439.3,16.6,10.37,-0.015,0.169,8.4,8.1,8.5,0.82,60,439.3,0,439.4,16.7,16.2,17,439.3,439.3,439.3,
8,2026-01-13 17:05:24,0,10.64,0.1,15.6,40,0.1401,5.9,6.5,0,439.4,16.7,10.37,0.001,0.181,8.4,8.1,8.5,0.82,60,439.3,0,439.5,16.7,16.2,17,439.3,439.4,439.3,
9,2026-01-13 17:05:25,0,10.93,0.1,15.6,40,0.1392,5.8,6.5,0,439.8,16.7,10.38,0.028,0.2,8.4,8.1,8.5,0.82,60,439.9,0,439.8,16.7,16.3,17,439.9,439.8,439.8,
