No,DataTime,MilliSec,Main_Flow,IN_PT050,OUT_PT050,PT03,LT01,TT01,TT050,Rpm,Main_VAC,Main_A,Main_kW,Main_Var,Main_Vp,Main_Ap,Main_Bp,Main_Cp,Main_PF,Main_Hz,Main_Va,Main_Vb,Main_Vc,Main_Aa,Main_Ab,Main_Ac,Main_Vab,Main_Vbc,Main_Vca,
0,2026-01-20 10:30:02,0,0,0.15,0.3,40,0.1382,7,13.3,0,435.6,0,0,0,0,0,0,0,0,60,435.8,0,435.4,0,0,0,435.8,435.4,435.7,
1,2026-01-20 10:30:03,0,0,0.15,0.3,40,0.1389,6.9,13.3,0,435.4,0,0,0,0,0,0,0,0,60,435.6,0,435.2,0,0,0,435.6,435.2,435.5,
2,2026-01-20 10:30:04,0,0,0.15,0.3,40,0.1386,6.9,13.5,0,435.7,0,0,0,0,0,0,0,0,60,435.8,0,435.5,0,0,0,435.8,435.4,435.9,
3,2026-01-20 10:30:05,0,0,0.15,0.3,40,0.1379,7,13.4,0,435.6,0,0,0,0,0,0,0,0,60,435.8,0,435.4,0,0,0,435.8,435.3,435.7,
4,2026-01-20 10:30:06,0,0,0.15,0.3,40,0.1396,6.9,13.5,0,435.1,0,0,0,0,0,0,0,0,60,435.3,0,434.9,0,0,0,435.3,434.8,435.1,
5,2026-01-20 10:30:07,0,0,0.15,0.3,40,0.1392,7,13.5,0,435.5,0,0,0,0,0,0,0,0,60,435.6,0,435.3,0,0,0,435.6,435.3,435.7,
6,2026-01-20 10:30:08,0,0,0.14,15.8,40,0.1428,6.9,13.5,0,435.7,0,0,0,0,0,0,0,0,60,435.8,0,435.5,0,0,0,435.8,435.5,435.8,
7,2026-01-20 10:30:09,0,0,0.14,15.9,40,0.138,6.9,13.5,0,435.7,0,0,0,0,0,0,0,0,60,435.8,0,435.5,0,0,0,435.8,435.5,435.8,
8,2026-01-20 10:30:10,0,0,0.15,16,40,0.141,7,13.5,0,424.9,57.3,20.74,-0.092,0.073,28.5,27.9,29.6,0.52,60,425.2,0,424.6,56.9,55.7,59.2,425.2,424.5,425.1,
9,2026-01-20 10:30:11,0,0,0.15,16,40,0.1397,7,13.6,0,433.5,11.1,5.52,-0.307,0.471,5.7,5.4,5.6,0.66,60,433.6,0,433.2,11.3,10.8,11.3,433.6,433.2,433.6,
10,2026-01-20 10:30:12,0,0,0.15,16,40,0.1408,7,13.6,0,433.1,11.1,5.5,0.301,0.422,5.6,5.4,5.6,0.66,60,433.3,0,432.9,11.2,10.8,11.2,433.3,432.8,433.2,
11,2026-01-20 10:30:13,0,0,0.15,16,40,0.1408,7,13.6,0,433.1,11.1,5.5,0.301,0.422,5.6,5.4,5.6,0.66,60,433.3,0,432.9,11.2,10.8,11.2,433.3,432.8,433.2,
12,2026-01-20 10:30:14,0,0,0.15,16,40,0.1408,7,13.6,0,433.1,11.1,5.5,0.301,0.422,5.6,5.4,5.6,0.66,60,433.3,0,432.9,11.2,10.8,11.2,433.3,432.8,433.2,
13,2026-01-20 10:30:15,0,0,0.15,16,40,0.1408,7,13.6,0,433.1,11.1,5.5,0.301,0.422,5.6,5.4,5.6,0.66,60,433.3,0,432.9,11.2,10.8,11.2,433.3,432.8,433.2,
14,2026-01-20 10:30:16,0,0,0.15,16,40,0.1408,7,13.6,0,433.1,11.1,5.5,0.301,0.422,5.6,5.4,5.6,0.66,60,433.3,0,432.9,11.2,10.8,11.2,433.3,432.8,433.2,
