No,DataTime,MilliSec,Main_Flow,IN_PT050,OUT_PT050,PT03,LT01,TT01,TT050,Rpm,Main_VAC,Main_A,Main_kW,Main_Var,Main_Vp,Main_Ap,Main_Bp,Main_Cp,Main_PF,Main_Hz,Main_Va,Main_Vb,Main_Vc,Main_Aa,Main_Ab,Main_Ac,Main_Vab,Main_Vbc,Main_Vca,
0,2026-01-13 17:10:25,0,0,0.14,0.2,40,0.1396,5.8,6.8,0,444.6,0,0,0,0,0,0,0,0,60,444.6,0,444.6,0,0,0,444.6,444.6,444.8,
1,2026-01-13 17:10:26,0,0,0.14,0.2,40,0.1395,5.8,7,0,444.7,0,0,0,0,0,0,0,0,60,444.6,0,444.8,0,0,0,444.6,444.7,444.9,
2,2026-01-13 17:10:27,0,0,0.13,16.1,40,0.139,5.9,7,0,444.9,0,0,0,0,0,0,0,0,60,444.8,0,444.9,0,0,0,444.8,444.9,445,
3,2026-01-13 17:10:28,0,0,0.13,16,40,0.1379,5.8,6.9,0,443.1,8.7,3.23,-0.078,0.205,4.1,4.3,4.6,0.53,60,443.1,0,443.1,8.3,8.6,9.2,443.1,443,443.2,
4,2026-01-13 17:10:29,0,2.64,0.13,16.1,40,0.1406,5.9,6.9,0,434.8,52.1,21.5,0.106,0.655,26,25.4,26.8,0.57,60,434.8,0,434.7,52,50.8,53.6,434.8,434.7,435,
5,2026-01-13 17:10:30,0,3.12,0.13,16.1,40,0.1393,5.8,6.9,0,442.3,14.1,8.27,-0.289,0.297,7.1,6.8,7.2,0.77,60,442.2,0,442.4,14.2,13.7,14.3,442.2,442.3,442.3,
6,2026-01-13 17:10:31,0,4.19,0.13,16.1,40,0.139,5.9,6.9,0,442.3,14.1,8.25,-0.266,0.296,7.1,6.8,7.2,0.77,60,442.3,0,442.3,14.2,13.7,14.3,442.3,442.3,442.4,
7,2026-01-13 17:10:32,0,4.87,0.13,16.1,40,0.1393,5.8,7,0,442.3,14.1,8.22,-0.251,0.284,7.1,6.8,7.2,0.76,60,442.2,0,442.3,14.2,13.6,14.3,442.2,442.3,442.4,
8,2026-01-13 17:10:33,0,5.37,0.13,16,40,0.1405,5.8,6.9,0,442.3,14.1,8.23,-0.233,0.302,7.1,6.8,7.2,0.76,60,442.2,0,442.4,14.2,13.7,14.4,442.2,442.3,442.4,
9,2026-01-13 17:10:34,0,5.76,0.13,16,40,0.14,5.9,7,0,442.3,14,8.23,-0.291,0.264,7.1,6.8,7.1,0.77,60,442.2,0,442.4,14.2,13.6,14.3,442.2,442.3,442.4,
10,2026-01-13 17:10:35,0,6.01,0.13,16,40,0.1392,5.9,6.8,0,442.2,14.1,8.23,-0.268,0.283,7.1,6.8,7.2,0.76,60,442.2,0,442.3,14.2,13.7,14.3,442.2,442.3,442.3,
11,2026-01-13 17:10:36,0,6.18,0.13,16,40,0.1385,5.9,6.8,0,442.2,14.1,8.24,-0.242,0.302,7.1,6.8,7.2,0.76,60,442.1,0,442.3,14.2,13.7,14.4,442.1,442.3,442.3,
12,2026-01-13 17:10:37,0,6.32,0.13,15.9,40,0.1395,5.8,6.8,0,442.2,14.1,8.22,-0.255,0.281,7.1,6.8,7.2,0.76,60,442.1,0,442.2,14.2,13.6,14.3,442.1,442.2,442.3,
13,2026-01-13 17:10:38,0,6.4,0.13,16,40,0.1405,5.9,6.9,0,442.2,14,8.23,-0.294,0.261,7.1,6.8,7.2,0.77,60,442.1,0,442.3,14.1,13.6,14.3,442.1,442.3,442.2,
14,2026-01-13 17:10:39,0,6.44,0.13,16,40,0.1393,5.8,7,0,442.6,14,8.21,-0.252,0.279,7.1,6.8,7.2,0.76,60,442.5,0,442.7,14.1,13.7,14.3,442.5,442.7,442.6,
15,2026-01-13 17:10:40,0,6.48,0.13,16,40,0.1391,5.8,6.9,0,442.6,14.1,8.22,-0.223,0.303,7.1,6.8,7.2,0.76,60,442.5,0,442.6,14.2,13.7,14.3,442.5,442.6,442.6,
16,2026-01-13 17:10:41,0,6.52,0.13,16,40,0.1403,5.9,6.9,0,442.6,14.1,8.24,-0.264,0.294,7.1,6.8,7.2,0.76,60,442.6,0,442.6,14.2,13.7,14.3,442.6,442.6,442.5,
17,2026-01-13 17:10:42,0,6.55,0.13,16,40,0.1396,5.8,6.9,0,442.5,14,8.23,-0.273,0.277,7.1,6.8,7.2,0.76,60,442.5,0,442.5,14.1,13.7,14.3,442.5,442.5,442.5,
18,2026-01-13 17:10:43,0,6.54,0.13,16,40,0.1405,5.8,6.8,0,442.5,14,8.22,-0.256,0.279,7.1,6.8,7.2,0.76,60,442.4,0,442.5,14.1,13.7,14.3,442.4,442.5,442.5,
19,2026-01-13 17:10:44,0,6.59,0.13,16,40,0.1397,5.8,6.9,0,442.1,14.1,8.22,-0.235,0.294,7.1,6.9,7.2,0.76,60,442.1,0,442.2,14.2,13.7,14.3,442.1,442.2,442.1,
